"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Housing","RegistrationDate","BirthYear","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","complete_DevMath","complete_DevEnglish","final_Complete1","final_GPA","cohort_year","first_term_Major1","final_majorOne","total_Loan","total_Scholarship","total_Work_Study","total_Grant","race","overall_income"
348448,"0","2015-16",1,"Single",0,25531,"Unknown","Off Campus",20150723,1996,1,-2,-2,0,1,1,0,0,1,1,0,2.38,"2015",42,42,3.63356944255409,0,0,3.81378107817408,"Hispanic",4.40706782561414
348451,"0","2016-17",1,"Single",0,2394,"High School","With Parent",20160405,1998,1,-2,-2,0,1,0,0,0,0,0,0,3.42,"2016",11,11,0,3.94522231663534,0,3.76454971906447,"Unknown",3.37912414607039
348464,"0","2015-16",1,"Unknown",0,0,"Unknown","On Campus Housing",20150803,1993,2,73,66,0,0,0,0,0,0,0,0,3.66,"2015",50,50,0,2.65030752313194,0,0,"nonresident",0
348465,"0","2015-16",1,"Single",14588,12901,"High School","With Parent",20150729,1993,2,99,70,0,0,0,0,0,0,0,0,3.32,"2015",26,26,3.98272338766855,0,0,4.17429245510271,"Hispanic",4.43915894128468
348469,"0","2015-16",1,"Single",0,35000,"College","With Parent",20150824,1993,2,4,4,0,1,0,0,0,1,0,0,3.65,"2015",23,23,3.75587485567249,0,3.17609125905568,4.20653714958377,"White",4.54406804435028
348471,"0","2015-16",1,"Single",0,79611,"High School","On Campus Housing",20150811,1995,1,-2,-2,0,1,0,0,1,1,0,0,2.08,"2015",11,11,4.33445375115093,0,0,2.97818051693741,"Black",4.90097307916035
348474,"0","2015-16",1,"Single",9132,22487,"College","Off Campus",20150901,1991,2,-1,70,0,0,0,0,0,0,0,0,2.97,"2015",52,52,3.60205999132796,0,0,4.28089691822888,"Hispanic",4.49994813057565
348477,"0","2015-16",1,"Married",85957,0,"High School","Off Campus",20150629,1966,2,124,96,3,0,0,0,0,0,0,0,3.67,"2015",42,42,3.54406804435028,0,0,0,"Black",4.9342812496977
348484,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150730,1996,2,22,18,0,0,0,1,0,0,0,0,1.5,"2015",50,50,0,0,0,0,"nonresident",0
348489,"1","2015-16",1,"Single",16492,0,"College","With Parent",20150729,1989,2,139.5,96,0,0,0,1,0,0,0,0,1,"2015",40,40,3.57403126772772,0,0,0,"Hispanic",4.21727332612932
348497,"0","2015-16",1,"Single",1462,91752,"College","Off Campus",20150721,1995,2,62.5,39,0,0,0,0,0,0,0,0,2.67,"2015",52,52,4.23044892137827,0,0,3.4848690327204,"Black",4.9694811448232
348531,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150701,1966,2,93.5,66,2,0,0,0,0,0,0,0,3.85,"2015",51,51,0,0,0,0,"Black",0
348532,"0","2016-17",1,"Single",15500,0,"College","Off Campus",20160802,1992,2,81,66,2,0,0,0,0,0,0,0,3.5,"2016",13,13,3.97772360528885,0,0,2.97358962342726,"Black",4.19033169817029
348536,"1","2015-16",1,"Single",43006,0,"College","Off Campus",20150702,1981,2,-1,76,0,0,0,0,0,0,0,0,2.8,"2015",51,51,4.21085336531489,0,0,3.35468455395473,"Unknown",4.63352905058216
348537,"0","2015-16",1,"Single",24248,0,"College","Off Campus",20150818,1991,2,105.5,84,2,0,0,0,0,0,0,8,3.18,"2015",52,52,3.8750612633917,0,0,0,"Hispanic",4.38467592335957
348546,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150811,1989,2,87,52,0,0,0,1,0,0,0,0,2.81,"2015",52,52,0,0,0,0,"nonresident",0
348552,"1","2015-16",1,"Single",38612,0,"College","With Parent",20150730,1991,2,86,62,2,0,0,0,0,0,0,0,3.52,"2015",43,43,3.8750612633917,0,0,0,"Hispanic",4.58672229751807
348553,"0","2015-16",3,"Single",1301,70465,"College","With Parent",20151217,1996,2,15,12,0,1,0,0,1,1,0,0,2.94,"2015",50,50,3.85672889038288,0,3.17609125905568,3.98918275125555,"Black",4.8559187407657
348559,"1","2015-16",3,"Single",705,7721,"High School","Off Campus",20150129,1992,2,123.5,96,0,0,0,0,0,0,0,0,0,"2015",52,52,3.55278985019278,0,0,0,"White",3.92562145479083
348561,"1","2015-16",1,"Single",17401,54614,"High School","With Parent",20150824,1993,2,75,60,0,0,0,0,0,0,0,0,2.98,"2015",51,51,3.79588001734408,0,0,0,"Black",4.85742296502485
348568,"0","2015-16",1,"Married",11958,13235,"Middle School","With Parent",20150827,1993,2,81,54,2,0,0,1,0,0,0,7,3.05,"2015",26,26,3.91645394854993,0,0,4.26639634918859,"Hispanic",4.40127988666717
348570,"0","2015-16",1,"Single",0,31289,"High School","With Parent",20150829,1993,2,81,58,2,0,0,1,0,0,0,0,3.14,"2015",26,26,4.02114793572099,0,0,4.21637705798817,"Hispanic",4.49539168326694
348578,"0","2015-16",1,"Single",19377,16543,"College","With Parent",20150721,1991,2,87,70,2,0,0,0,0,0,0,8,3.61,"2015",51,51,3.77815125038364,0,0,3.55750720190566,"Asian",4.55533632799527
348597,"0","2015-16",1,"Married",136284,0,"College","Off Campus",20150825,1979,2,78,60,2,0,0,0,0,0,0,8,3.42,"2015",52,52,4.33727951603794,0,0,0,"Hispanic",5.13444487183181
348599,"0","2015-16",1,"Single",20921,0,"High School","Off Campus",20150722,1991,2,107,66,2,0,0,0,0,0,0,8,3.85,"2015",43,43,4.30102999566398,0,0,3.66181268553726,"Hispanic",4.32058243947355
348600,"0","2015-16",3,"Single",17550,61890,"College","With Parent",20151125,1995,2,52,46,0,0,0,0,0,0,0,0,3.84,"2015",13,13,4.24846371755103,0,0,0,"White",4.90003923548732
348602,"1","2015-16",1,"Single",0,16782,"High School","With Parent",20150825,1995,2,30,23,0,0,0,0,1,0,0,0,1.21,"2015",52,52,3.74036268949424,0,0,3.76155198856418,"Hispanic",4.22484371675517
348603,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150828,1992,2,91,70,0,0,0,0,0,0,0,0,2.82,"2015",13,13,0,0,0,0,"nonresident",0
348605,"0","2015-16",1,"Single",0,6089,"High School","On Campus Housing",20150716,1997,1,-2,-2,0,1,1,0,0,1,1,0,2.12,"2015",40,40,4.39794000867204,3.69897000433602,3.17609125905568,4.1264561134318,"Unknown",3.78454597405452
348628,"0","2015-16",1,"Divorced",28593,0,"College","Off Campus",20150818,1976,2,63,60,0,0,0,0,0,0,0,0,3.77,"2015",52,52,4.07921743574657,3.47712125471966,0,3.78232926899684,"White",4.45625972426647
348631,"1","2015-16",1,"Single",22723,0,"High School","With Parent",20150826,1989,2,83,60,2,0,0,0,0,0,0,0,1.7,"2015",42,42,0,0,0,0,"Hispanic",4.3564656684754
348639,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150707,1992,1,-2,-2,0,-1,-1,0,0,0,0,0,0,"2015",-1,-1,0,0,0,0,"Black",0
348642,"1","2015-16",1,"Single",0,31618,"College","With Parent",20150810,1997,1,-2,-2,0,1,0,0,0,0,0,0,3.75,"2015",23,23,0,0,0,3.72721582090849,"White",4.49993439512071
348644,"1","2015-16",1,"Single",25312,0,"High School","Off Campus",20150811,1983,1,-2,-2,0,1,1,0,0,0,0,0,2.18,"2015",9,9,3.97772360528885,0,0,0,"Black",4.40332646181758
348645,"0","2015-16",1,"Single",0,24967,"High School","With Parent",20150708,1997,1,-2,-2,0,1,1,0,0,1,1,0,2.3,"2015",0,0,0,0,0,4.37737911315744,"Hispanic",4.39736636126529
348650,"0","2015-16",3,"Married",26617,0,"Middle School","Off Campus",20150115,1992,2,37,22,0,0,0,0,0,0,0,0,2.67,"2015",43,43,4.22424810096259,0,0,3.81271286676537,"White",4.4251591045997
348651,"1","2015-16",1,"Single",0,111275,"High School","With Parent",20150825,1994,2,70,62,2,0,0,0,0,0,0,0,3.83,"2015",52,52,3.54406804435028,0,0,0,"White",5.04639760295456
348653,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150727,1981,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2015",0,0,0,0,0,0,"nonresident",0
348654,"0","2015-16",1,"Single",10728,0,"Unknown","Off Campus",20150817,1987,2,-1,66,2,0,0,0,0,0,0,0,1.88,"2015",50,50,4.36172783601759,0,0,3.76155198856418,"White",4.03051876484354
348655,"0","2015-16",1,"Single",12305,0,"Unknown","Off Campus",20150804,1980,2,60,36,0,0,0,0,1,0,0,0,2.38,"2015",26,26,3.76945117940204,0,0,4.2223522392478,"Unknown",4.09008161803882
348660,"0","2015-16",1,"Single",0,8019,"High School","Off Campus",20150818,1997,1,-2,-2,0,1,0,0,0,1,0,0,2.52,"2015",50,50,3.84509804001426,0,0,4.39230995989282,"Black",3.9041202134762
348661,"0","2015-16",1,"Single",21836,0,"High School","With Parent",20150730,1993,2,91,91,0,0,0,0,0,0,0,8,3.98,"2015",11,11,3.43933269383026,3.60205999132796,0,4.36135002435227,"Asian",4.33917308563392
348663,"0","2015-16",3,"Unknown",0,0,"Unknown","Unknown",20151111,1994,2,101,96,0,0,0,0,0,0,0,7,3.66,"2015",13,13,4.23289450915601,0,0,0,"White",0
348666,"1","2015-16",1,"Single",30009,0,"High School","Off Campus",20150806,1988,2,73,61,2,0,0,0,0,0,0,0,3.5,"2015",43,43,3.65686449154892,0,0,0,"White",4.47725152352489
348667,"0","2015-16",1,"Single",10088,0,"High School","With Parent",20150806,1991,2,94,66,2,0,0,0,0,0,0,0,2.48,"2015",52,52,0,0,0,4.2718416065365,"Hispanic",4.00380507356503
348668,"0","2015-16",1,"Married",69029,0,"Middle School","Off Campus",20150818,1988,2,48,42,0,0,0,0,1,0,0,0,3.35,"2015",42,42,4.32221929473392,0,3.30102999566398,0,"Hispanic",4.8390315819552
348671,"1","2015-16",1,"Single",0,3634,"High School","With Parent",20150813,1996,1,-2,-2,0,1,0,0,1,1,0,0,0.6,"2015",43,43,0,0,0,3.50351831272407,"White",3.56038492297202
348672,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150825,1967,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2015",51,51,0,0,0,0,"nonresident",0
348674,"1","2015-16",1,"Single",35117,0,"High School","Off Campus",20150804,1990,2,70,41.5,0,0,0,0,0,0,0,0,0.42,"2015",26,26,3.52569252450501,0,0,3.4605971888976,"White",4.54551740760149
348678,"0","2015-16",1,"Married",28339,0,"College","Off Campus",20150818,1984,2,82,40,2,0,0,0,0,0,0,0,3.91,"2015",51,51,0,0,0,0,"nonresident",4.45238452120628
348681,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150831,1993,2,64.5,48.5,0,0,0,0,0,0,0,0,0.87,"2015",50,50,0,0,0,3.69565675993619,"Unknown",0
348694,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150730,1992,2,-1,93,0,0,0,0,0,0,0,0,3.7,"2015",26,26,0,0,0,0,"nonresident",0
348695,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150825,1971,1,-2,-2,0,-1,-1,0,0,0,0,0,3.7,"2015",51,51,0,0,0,0,"nonresident",0
348701,"0","2016-17",1,"Single",0,0,"Middle School","Off Campus",20160825,1994,2,35,18,0,0,0,0,0,0,0,0,2.22,"2016",52,52,3.74036268949424,0,0,3.76454971906447,"Hispanic",0
348702,"1","2015-16",1,"Single",0,0,"College","Off Campus",20150723,1997,1,-2,-2,0,1,1,0,0,0,0,0,0,"2015",11,11,0,0,0,0,"Black",0
348712,"0","2015-16",1,"Single",9369,0,"College","Off Campus",20150811,1991,2,81,59,0,0,0,0,0,0,0,0,2.67,"2015",52,52,4.11394335230684,0,0,4.15995800267852,"White",3.97169323894986
348713,"0","2015-16",1,"Single",10088,0,"Unknown","Off Campus",20150806,1991,2,120,96,2,0,0,0,0,0,0,0,2.83,"2015",11,11,0,0,3.3014640731433,4.34064237756071,"TwoOrMoreRace",4.00380507356503
348714,"0","2015-16",1,"Single",0,0,"College","Off Campus",20150817,1986,2,132,76,0,0,0,0,0,0,0,0,1.45,"2015",42,42,4.02118929906994,0,0,3.81344754426482,"Hispanic",0
348720,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150729,1989,2,112,82,2,0,0,0,0,0,0,0,0,"2015",51,51,0,0,0,0,"White",0
348725,"0","2015-16",1,"Single",27554,0,"Middle School","Off Campus",20150820,1975,2,-1,79,0,0,0,0,0,0,0,0,3.65,"2015",51,51,4.39794000867204,0,0,0,"Unknown",4.44018465407089
348732,"0","2015-16",1,"Single",17171,35668,"College","With Parent",20150813,1992,2,80,56,0,0,0,0,0,0,0,0,2.48,"2015",26,26,4.26240362325878,0,0,4.07547396458895,"Hispanic",4.72295458981699
348735,"0","2015-16",1,"Single",0,87621,"High School","With Parent",20150723,1997,1,-2,-2,0,1,1,0,0,1,1,0,3.13,"2015",0,0,4.30102999566398,0,0,2.8826952623816,"Hispanic",4.9426082053818
348737,"0","2015-16",1,"Single",17351,27714,"College","On Campus Housing",20150729,1994,2,27,24,0,0,0,0,1,0,0,0,3.39,"2015",51,51,4.20411998265593,0,0,4.17504769952617,"Black",4.6538393754025
348739,"0","2015-16",1,"Single",31688,0,"High School","Off Campus",20150826,1983,2,78.5,62,0,0,0,1,0,0,0,0,1.16,"2015",45,45,4.34242268082221,0,0,4.01895002150097,"Black",4.50089482939624
348740,"1","2015-16",1,"Single",14924,0,"High School","Off Campus",20150817,1993,2,62,53,2,0,0,0,0,0,0,0,1.56,"2015",43,43,0,0,0,3.34498141392726,"Hispanic",4.17388524036879
348741,"1","2015-16",1,"Separated",84160,0,"Unknown","Off Campus",20150813,1964,1,-2,-2,0,1,1,0,0,0,1,0,2,"2015",43,43,3.8750612633917,0,0,0,"nonresident",4.92510572680966
348743,"1","2015-16",1,"Single",0,0,"High School","On Campus Housing",20150812,1997,1,-2,-2,0,1,1,0,0,1,0,0,1.09,"2015",43,43,3.57403126772772,0,3.41497334797082,4.11760766070607,"Black",0
348744,"0","2015-16",1,"Single",32571,0,"High School","Off Campus",20150811,1991,1,-2,-2,0,1,0,0,1,1,0,0,2.91,"2015",52,52,4.15381486434453,0,0,0,"Hispanic",4.51283109254752
348748,"1","2015-16",1,"Single",6599,169274,"High School","Off Campus",20150810,1994,2,47,13,0,0,0,1,0,0,0,0,0.23,"2015",51,51,4.02118929906994,0,0,0,"Black",5.24519917174257
348749,"0","2015-16",1,"Single",0,0,"High School","On Campus Housing",20150812,1992,2,83.5,35,0,0,0,1,0,0,0,0,2.24,"2015",52,52,4.38471174293828,0,0,4.38370767631209,"Black",0
348750,"0","2015-16",1,"Single",0,239572,"College","Off Campus",20150818,1996,2,30,21,0,0,0,1,1,0,0,0,3.48,"2015",42,42,4,3.92676521479461,0,3.91381385238372,"Black",5.37943605847487
348754,"1","2015-16",1,"Single",5332,0,"Unknown","Off Campus",20150810,1991,2,66,63,2,0,0,0,0,0,0,0,0.96,"2015",52,52,3.8750612633917,0,0,3.76155198856418,"Black",3.72689014074182
348758,"0","2015-16",1,"Single",2372,202456,"College","With Parent",20150730,1997,1,-2,-2,0,1,1,0,0,1,1,0,0.35,"2015",43,43,0,0,0,0,"Hispanic",5.31138932444394
348759,"0","2016-17",1,"Single",0,64350,"High School","With Parent",20160802,1995,2,67,45,0,0,0,0,0,0,0,0,3.02,"2016",50,50,4.12385164096709,0,0,3.49679131570004,"Black",4.80854855124041
348760,"1","2015-16",1,"Married",2418,0,"Unknown","Off Campus",20150827,1965,2,65,59,2,0,0,0,0,0,0,0,2.8,"2015",45,45,3.57403126772772,0,0,3.4605971888976,"Black",3.38345629652475
348762,"1","2015-16",3,"Unknown",0,0,"Unknown","Unknown",20150123,1988,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2015",-1,-1,0,0,0,0,"White",0
348763,"1","2015-16",3,"Single",28555,0,"High School","Off Campus",20151119,1984,2,69,33,0,0,0,0,0,0,0,0,1,"2015",45,45,3.92941892571429,0,0,0,"Black",4.45568216450079
348764,"0","2015-16",1,"Married",0,0,"Unknown","On Campus Housing",20150824,1987,2,51,48,0,0,0,0,0,0,0,0,4,"2015",52,52,3.55630250076729,3.60205999132796,0,4.22021272470648,"Asian",0
348768,"0","2015-16",3,"Married",73260,0,"College","Off Campus",20151221,1979,2,64,49.5,0,0,0,0,0,0,0,0,3.78,"2015",51,51,4.16731733474818,3.47712125471966,0,2.82151352840477,"Asian",4.86486691432853
348769,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150820,1994,2,60,54,2,0,0,0,0,0,0,0,2.08,"2015",52,52,0,0,0,0,"nonresident",0
348772,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150818,1987,2,49,53,0,0,0,0,0,0,0,8,4,"2015",43,43,0,0,0,0,"nonresident",0
348776,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150825,1968,1,-2,-2,0,-1,-1,0,0,0,0,0,0,"2015",51,51,0,0,0,0,"nonresident",0
348778,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150825,1969,1,-2,-2,0,-1,-1,0,0,0,0,0,3.7,"2015",51,51,0,0,0,0,"nonresident",0
348780,"0","2015-16",3,"Unknown",0,0,"Unknown","Unknown",20160115,1996,2,31.5,22.5,0,0,0,0,0,0,0,0,3.05,"2015",50,50,3.74036268949424,0,0,3.82691664718492,"Black",0
348781,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150825,1972,1,-2,-2,0,-1,-1,0,0,0,0,0,3.7,"2015",51,51,0,0,0,0,"nonresident",0
348783,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150803,1984,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2015",51,51,0,0,0,0,"White",0
348787,"0","2015-16",3,"Single",16625,0,"College","Off Campus",20150123,1984,2,16,13,0,0,0,0,0,0,0,0,2.13,"2015",43,43,4.23044892137827,0,0,4.04508816154282,"Black",4.22076165397514
348789,"0","2015-16",3,"Divorced",23569,0,"Unknown","Off Campus",20151128,1983,2,81,62,0,0,0,0,0,0,0,0,2.61,"2015",52,52,4.30102999566398,0,0,2.52113808370404,"Black",4.37234115640235
348791,"1","2015-16",1,"Single",22143,0,"Unknown","Off Campus",20150826,1982,2,95.5,81,2,0,0,0,0,0,0,0,0,"2015",51,51,3.45727618606133,0,0,2.88252453795488,"Black",4.34523646004688
348793,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150729,1991,1,-2,-2,0,-1,-1,0,0,0,0,0,4,"2015",0,0,0,0,0,0,"nonresident",0
348794,"0","2015-16",1,"Separated",34788,0,"High School","Off Campus",20150901,1981,2,43,42,0,0,0,0,0,0,0,0,3.51,"2015",45,45,4.25527250510331,0,0,4.12891597845384,"Asian",4.54142946140262
348796,"0","2015-16",1,"Single",0,17822,"High School","Off Campus",20150811,1996,1,-2,-2,0,1,1,0,1,1,0,0,2.75,"2015",26,26,0,0,0,4.39230995989282,"White",4.25095643933189
348800,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150817,1976,2,90,66,2,0,0,0,0,0,0,8,3.38,"2015",51,51,0,0,0,0,"nonresident",0
348803,"0","2015-16",1,"Single",0,25037,"College","On Campus Housing",20150813,1997,1,-2,-2,0,1,0,0,1,1,0,0,1.29,"2015",23,23,3.50514997831991,0,0,4.16151773313868,"Black",4.39858228933471
348804,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150827,1970,2,66,66,2,0,0,0,0,0,0,8,3.61,"2015",43,43,0,0,0,0,"nonresident",0
348805,"0","2015-16",1,"Single",4842,58174,"College","Off Campus",20150804,1997,1,-2,-2,0,0,0,1,1,0,0,0,3.64,"2015",50,50,3.54406804435028,3.84509804001426,0,4.19345854260921,"Hispanic",4.79945083246126
348806,"0","2015-16",3,"Single",21291,0,"Middle School","Off Campus",20151112,1949,2,107,74,0,0,0,0,0,0,0,0,3.42,"2015",50,50,4.39794000867204,0,0,3.62910365017714,"Black",4.32819605994855
348808,"1","2015-16",1,"Single",12434,105468,"High School","Off Campus",20150901,1994,2,57,28,0,0,0,0,0,0,0,0,1.4,"2015",52,52,0,0,0,0,"Hispanic",5.07152117219939
348819,"0","2015-16",1,"Single",4828,0,"High School","Off Campus",20150806,1993,1,-2,-2,0,1,1,0,0,1,1,0,1.37,"2015",13,13,0,0,0,4.11499240876704,"Hispanic",3.68376726142531
348821,"1","2015-16",1,"Single",0,177761,"High School","With Parent",20150818,1996,2,19,13,0,0,0,0,1,0,0,0,0.56,"2015",43,43,3.7681198941848,0,0,0,"Hispanic",5.2498364847407
348823,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150827,1981,2,-1,96,0,0,0,0,0,0,0,0,3.49,"2015",11,11,0,0,0,0,"Asian",0
348824,"0","2015-16",1,"Single",23822,22322,"High School","With Parent",20150804,1992,2,68,65,2,0,0,0,0,0,0,0,3.56,"2015",43,43,4.21748394421391,0,0,3.65944078187032,"Black",4.66411523870332
348828,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150806,1979,2,-1,96,3,0,0,0,0,0,0,0,3.94,"2015",51,51,0,0,0,0,"Asian",0
348829,"0","2015-16",1,"Married",67831,0,"High School","Off Campus",20150813,1971,1,-2,-2,0,1,0,0,1,1,0,0,3.79,"2015",54,54,3.8750612633917,4.23285386200526,0,0,"Unknown",4.83142821970811
348832,"0","2015-16",1,"Single",0,6223,"College","With Parent",20150825,1997,1,-2,-2,0,0,0,0,1,0,0,0,1.67,"2015",26,26,3.86033800657099,0,0,4.2663728312246,"Black",3.79399980098447
348835,"1","2015-16",1,"Separated",29433,0,"Middle School","Off Campus",20150820,1976,2,112,96,3,0,0,0,0,0,0,0,1,"2015",27,27,0,0,0,0,"Hispanic",4.46883453043275
348839,"0","2015-16",3,"Single",16845,0,"Middle School","Off Campus",20150129,1969,2,88,88,0,0,0,0,0,0,0,0,3.04,"2015",50,50,4.36172783601759,0,0,2.8228216453031,"Hispanic",4.22647101531714
348853,"0","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150824,1978,2,67,67,2,0,0,0,0,0,0,0,3.81,"2015",51,51,0,0,0,0,"nonresident",0
348875,"0","2015-16",1,"Single",17135,52852,"High School","With Parent",20150825,1992,2,69,63,2,0,0,0,0,0,0,0,2.73,"2015",52,52,4.30102999566398,0,0,2.98452731334379,"Hispanic",4.84501737783447
348876,"0","2015-16",1,"Single",0,0,"Unknown","Off Campus",20150804,1994,1,-2,-2,0,1,0,0,1,1,0,0,2.21,"2015",26,26,4.04139268515823,0,0,4.33821736660109,"Black",0
348878,"0","2016-17",1,"Single",0,0,"High School","With Parent",20160629,1998,1,-2,-2,0,1,0,0,1,0,0,0,3.84,"2016",26,26,0,3.39672227850377,3.30102999566398,4.15146178712433,"White",0
348884,"0","2016-17",1,"Single",0,0,"Unknown","With Parent",20160815,1997,1,-2,-2,0,1,0,0,1,0,0,0,0.3,"2016",23,23,0,0,0,0,"Black",0
348885,"0","2015-16",1,"Single",0,17485,"Middle School","With Parent",20150806,1996,1,-2,-2,0,1,1,0,0,1,1,0,1.37,"2015",52,52,3.95424250943932,0,0,4.04179915244764,"Hispanic",4.24266563664526
348887,"0","2015-16",1,"Married",102214,0,"High School","Off Campus",20150826,1977,2,82,78,0,0,0,0,0,0,0,7,3.77,"2015",16,16,3.54406804435028,4,0,0,"Hispanic",5.00951038411903
348893,"1","2015-16",1,"Single",0,79573,"High School","With Parent",20150804,1997,1,-2,-2,0,1,0,0,0,0,0,0,1.58,"2015",43,43,3.74036268949424,3.77815125038364,0,0,"TwoOrMoreRace",4.90076573180602
348894,"0","2015-16",1,"Single",0,37453,"College","Off Campus",20150821,1997,1,-2,-2,0,1,0,0,1,0,0,0,3.61,"2015",26,26,0,3.92941892571429,0,4.33933216786351,"Hispanic",4.57348661058725
348896,"1","2015-16",3,"Single",0,18920,"High School","With Parent",20151118,1992,1,-2,-2,0,0,0,0,1,0,0,0,3.75,"2015",26,26,0,0,0,3.78554336995659,"Unknown",4.27692113206577
348900,"1","2015-16",1,"Separated",10571,0,"High School","On Campus Housing",20150811,1981,1,-2,-2,0,1,1,0,0,0,0,0,0,"2015",26,26,0,0,0,3.62063463451783,"Hispanic",4.02411607282677
348906,"0","2015-16",1,"Single",2794,12946,"High School","Off Campus",20150821,1993,2,61,58,2,0,0,0,0,0,0,0,2.41,"2015",43,43,4.25527250510331,0,0,4.0640834359636,"Hispanic",4.19700472802305
348907,"1","2015-16",1,"Single",19868,0,"High School","Off Campus",20150818,1991,2,93,57,0,0,0,0,0,0,0,0,0,"2015",52,52,3.01661554755718,0,0,0,"Black",4.29815415132319
348912,"1","2015-16",1,"Unknown",0,0,"Unknown","Unknown",20150807,1980,1,-2,-2,0,-1,-1,0,0,0,0,0,3.7,"2015",0,0,0,0,0,0,"nonresident",0
348914,"1","2015-16",1,"Married",109093,0,"Middle School","Off Campus",20150901,1983,2,65,65,2,0,0,0,0,0,0,0,1.22,"2015",23,23,3.96614173273903,0,0,0,"Unknown",5.0377968847872
348931,"0","2016-17",1,"Single",0,24280,"High School","With Parent",20160629,1998,1,-2,-2,0,1,0,0,1,0,0,0,2.66,"2016",52,52,0,0,0,4.06434752960136,"Black",4.38524868240322
348946,"0","2016-17",1,"Single",0,39267,"High School","On Campus Housing",20160406,1998,1,-2,-2,0,1,0,0,0,0,0,0,3.65,"2016",52,52,0,3.47712125471966,3.47712125471966,3.9733587998864,"TwoOrMoreRace",4.59402772242615
348953,"0","2016-17",1,"Single",0,22669,"High School","With Parent",20160526,1998,1,-2,-2,0,1,0,1,1,0,0,0,2.13,"2016",52,52,0,0,0,3.76454971906447,"Hispanic",4.35543236247055
348963,"0","2016-17",1,"Single",0,16380,"High School","With Parent",20160628,1998,1,-2,-2,0,0,0,0,1,0,0,0,2.92,"2016",40,40,0,0,0,4.13267584909296,"White",4.2143138974244
348964,"0","2016-17",1,"Single",1802,38920,"College","With Parent",20160822,1998,1,-2,-2,0,1,0,1,1,1,0,0,2.8,"2016",43,43,0,0,0,4.06156556188484,"White",4.60982909957511
348981,"0","2016-17",1,"Single",0,40566,"High School","On Campus Housing",20160419,1998,1,-2,-2,0,1,0,0,1,1,1,0,0.88,"2016",52,52,3.8228216453031,0,0,3.9986123861801,"Hispanic",4.60816218631976
